ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
145990,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,126500,3.99,0.7412,3750,180,neg_amm,not_int,not_lpsm,208000,sb,pr,home,1U,3120,CIB,692,CIB,>74,to_inst,60.81730769,North,direct,0,37
49330,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,266500,3.375,0.0484,8530,360,not_neg,not_int,not_lpsm,758000,sb,pr,home,1U,3420,EXP,571,EXP,65-74,to_inst,35.15831135,North,direct,0,44
75182,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,236500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3360,EQUI,823,EXP,65-74,to_inst,,south,direct,1,
123754,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,446500,3.875,0.1021,4000,360,not_neg,not_int,not_lpsm,668000,sb,pr,home,1U,9600,CIB,878,CIB,45-54,to_inst,66.84131737,North,direct,0,29
149210,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,566500,3.5,-0.1463,0,360,not_neg,not_int,not_lpsm,988000,sb,pr,home,1U,7140,EXP,846,CIB,35-44,not_inst,57.33805668,south,direct,0,40
59162,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,136500,4.875,1.3687,3406.15,360,neg_amm,not_int,not_lpsm,188000,sb,ir,home,1U,11220,CRIF,772,CIB,35-44,to_inst,72.60638298,south,direct,0,39
94610,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,106500,5.875,1.419,2000,360,not_neg,not_int,not_lpsm,198000,sb,ir,home,1U,1680,CRIF,859,CIB,65-74,not_inst,53.78787879,North,direct,0,43
143318,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,416500,2.75,-0.9442,4530.14,360,not_neg,not_int,not_lpsm,678000,sb,pr,home,1U,,CRIF,843,CIB,55-64,to_inst,61.43067847,south,direct,0,
40159,2019,cf,Male,pre,type3,p1,l1,nopc,nob/c,346500,3.49,-0.2878,2732.72,360,not_neg,not_int,not_lpsm,348000,sb,pr,home,1U,3120,CRIF,525,CIB,65-74,not_inst,99.56896552,North,direct,0,59
151680,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,376500,3.75,0.167,4085,360,not_neg,not_int,not_lpsm,478000,sb,pr,home,1U,9000,CRIF,609,EXP,55-64,to_inst,78.76569038,south,direct,0,43
57692,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,306500,3.75,0.2172,1066.04,360,not_neg,not_int,not_lpsm,718000,sb,pr,home,1U,5760,CRIF,571,CIB,35-44,not_inst,42.68802228,North,direct,0,42
44354,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,366500,,,,360,not_neg,not_int,not_lpsm,388000,sb,pr,home,1U,6180,CIB,715,EXP,45-54,to_inst,94.45876289,south,direct,1,42
152094,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,136500,,,,300,neg_amm,not_int,not_lpsm,208000,sb,pr,home,1U,1740,CIB,545,CIB,55-64,to_inst,65.625,North,direct,1,42
119748,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,336500,4.99,0.6994,0,360,not_neg,not_int,not_lpsm,478000,sb,pr,home,1U,6900,EXP,887,EXP,65-74,to_inst,70.39748954,south,direct,0,39
87860,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,256500,3.625,0.8645,,360,neg_amm,not_int,not_lpsm,278000,sb,pr,home,1U,,CIB,522,EXP,45-54,to_inst,92.26618705,south,direct,0,
95052,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,176500,4.75,1.3967,4464.66,360,not_neg,not_int,not_lpsm,238000,sb,pr,home,1U,2400,CIB,761,CIB,25-34,to_inst,74.15966387,North,direct,0,49
37406,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,246500,3.5,-0.088,0,360,not_neg,not_int,not_lpsm,558000,sb,pr,home,1U,4620,CRIF,561,CIB,65-74,not_inst,44.17562724,south,direct,0,33
69187,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,286500,,,,360,not_neg,not_int,not_lpsm,398000,sb,pr,home,1U,2040,CIB,630,CIB,65-74,to_inst,71.98492462,central,direct,1,57
102138,2019,cf,Sex Not Available,nopre,type1,p4,l2,nopc,nob/c,216500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3720,EQUI,800,EXP,65-74,to_inst,,south,direct,1,
170088,2019,ncf,Male,nopre,type1,p3,l1,nopc,nob/c,86500,4.75,1.4931,2990,360,not_neg,not_int,not_lpsm,198000,sb,ir,home,1U,3540,EXP,594,CIB,55-64,to_inst,43.68686869,central,direct,0,31
154661,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,146500,2.99,-0.4372,4856.63,360,not_neg,not_int,not_lpsm,188000,sb,pr,home,1U,1860,CIB,600,CIB,55-64,to_inst,77.92553191,south,direct,0,33
70965,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,196500,3.99,1.4048,1532.35,360,not_neg,not_int,not_lpsm,208000,sb,pr,home,1U,,CIB,617,CIB,25-34,not_inst,94.47115385,North,direct,0,
46196,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,216500,4.375,0.2279,835.56,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,6540,CRIF,698,EXP,25-34,not_inst,77.87769784,North,direct,0,28
103594,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,466500,3.5,0.1102,11622.5,360,not_neg,int_only,not_lpsm,678000,sb,pr,home,1U,6300,EXP,579,EXP,35-44,to_inst,68.80530973,North,direct,0,40
113842,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,396500,4.5,1.0528,11146.03,360,not_neg,not_int,not_lpsm,918000,sb,pr,home,1U,5340,CIB,783,CIB,45-54,to_inst,43.19172113,North,direct,0,43
147321,2019,ncf,Male,nopre,type1,p3,l1,nopc,nob/c,326500,4.125,0.0709,6093.75,360,not_neg,not_int,not_lpsm,558000,sb,pr,home,1U,8340,CIB,829,CIB,35-44,to_inst,58.5125448,North,direct,0,24
105056,2019,ncf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,606500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,11100,EQUI,544,EXP,55-64,to_inst,,south,direct,1,
152534,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,156500,4.75,0.502,4150,360,neg_amm,not_int,not_lpsm,298000,sb,pr,home,1U,3240,CIB,529,CIB,55-64,to_inst,52.51677852,North,direct,0,41
56313,2019,cf,Male,pre,type2,p4,l1,nopc,b/c,326500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,2U,0,EQUI,802,EXP,55-64,not_inst,,North,direct,1,
58541,2019,cf,Female,nopre,type3,p3,l1,nopc,nob/c,406500,4.875,0.4244,4080,360,neg_amm,not_int,not_lpsm,408000,sb,pr,home,1U,6000,EXP,693,CIB,45-54,to_inst,99.63235294,North,direct,0,49
57005,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,446500,3.625,0.0206,0,360,not_neg,int_only,not_lpsm,568000,sb,pr,home,1U,11100,EXP,843,CIB,55-64,not_inst,78.60915493,south,direct,0,25
27195,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,206500,3.625,0.0785,,360,not_neg,not_int,not_lpsm,288000,sb,pr,home,1U,3780,EXP,725,CIB,45-54,to_inst,71.70138889,south,direct,0,20
148935,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,316500,4.375,0.2927,3475,360,not_neg,not_int,not_lpsm,478000,sb,pr,home,1U,5640,EXP,767,CIB,65-74,to_inst,66.21338912,south,direct,0,21
88489,2019,cf,Sex Not Available,nopre,type3,p3,l2,nopc,nob/c,186500,,,,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,3600,EXP,558,CIB,65-74,to_inst,58.64779874,south,direct,1,24
27145,2019,ncf,Joint,pre,type1,p3,l1,nopc,nob/c,276500,4.5,0.414,1365.17,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,3300,CIB,878,EXP,>74,to_inst,77.23463687,North,direct,0,41
49839,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,446500,3,-0.0381,400.6,180,neg_amm,int_only,not_lpsm,638000,sb,pr,home,1U,12420,EXP,825,EXP,35-44,not_inst,69.98432602,central,direct,0,24
41734,2019,ncf,Joint,nopre,type3,p4,l1,nopc,nob/c,576500,4.125,0.2737,0,360,not_neg,not_int,lpsm,658000,sb,pr,home,1U,,EXP,866,EXP,65-74,not_inst,87.61398176,North,direct,0,
53935,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,336500,4.125,0.576,11704.46,360,not_neg,not_int,not_lpsm,1208000,sb,ir,home,4U,5100,CRIF,819,EXP,65-74,to_inst,27.85596026,south,direct,0,47
147209,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,426500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,8160,EQUI,595,EXP,45-54,to_inst,,south,direct,1,
148579,2019,ncf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,436500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6480,EQUI,878,EXP,25-34,to_inst,,south,direct,1,
72687,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,346500,3.75,0.5273,1695.46,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,9000,CRIF,572,EXP,25-34,not_inst,91.66666667,south,direct,0,28
152707,2019,cf,Joint,pre,type2,p1,l1,nopc,b/c,106500,4.375,1.3987,1635.94,360,not_neg,not_int,not_lpsm,128000,sb,pr,home,1U,1860,CIB,545,EXP,55-64,to_inst,83.203125,North,direct,0,44
151217,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,136500,4.5,0.1389,5391.25,360,neg_amm,not_int,not_lpsm,168000,sb,pr,home,1U,2580,CRIF,616,CIB,55-64,to_inst,81.25,central,direct,0,20
111256,2019,cf,Joint,pre,type2,p1,l2,nopc,b/c,216500,4.75,1.6543,2123,360,not_neg,not_int,not_lpsm,228000,sb,pr,home,1U,5100,CIB,897,EXP,25-34,to_inst,94.95614035,south,direct,0,57
56471,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,136500,3.875,1.1283,0,360,not_neg,not_int,not_lpsm,168000,sb,pr,home,1U,,EXP,842,EXP,35-44,to_inst,81.25,central,direct,0,
154703,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,206500,4.56,0.528,1662.5,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,5640,CRIF,729,EXP,65-74,to_inst,57.68156425,south,direct,0,37
86678,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,126500,3.375,0.2631,4713.6,360,not_neg,int_only,not_lpsm,288000,sb,pr,home,1U,1800,EXP,521,CIB,45-54,not_inst,43.92361111,central,direct,0,40
130638,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,126500,4.5,0.9048,3122,360,not_neg,not_int,not_lpsm,158000,sb,pr,home,1U,3720,CRIF,599,CIB,45-54,to_inst,80.06329114,North,direct,0,31
84813,2019,cf,Sex Not Available,nopre,type3,p1,l1,nopc,nob/c,286500,3.125,-0.5039,2050,324,neg_amm,not_int,not_lpsm,288000,sb,pr,home,1U,5640,CRIF,707,EXP,35-44,to_inst,99.47916667,south,direct,0,43
77043,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,126500,3.99,0.6807,3258.91,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,1620,CRIF,889,EXP,55-64,to_inst,49.03100775,North,direct,0,41
110481,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,256500,3.49,0.3189,9389.38,360,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,3960,CRIF,651,CIB,55-64,to_inst,78.20121951,south,direct,0,36
148459,2019,,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,246500,4.125,0.9368,2884.53,300,not_neg,not_int,not_lpsm,288000,sb,pr,home,1U,6360,EXP,501,EXP,35-44,to_inst,85.59027778,south,direct,0,37
100014,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,56500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3900,EQUI,854,EXP,55-64,to_inst,,south,direct,1,
91766,2019,ncf,Male,nopre,type3,p3,l1,nopc,nob/c,256500,,,,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,5460,EXP,609,CIB,55-64,to_inst,99.41860465,south,direct,1,40
45806,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,626500,4.99,0.3974,1868.46,360,not_neg,not_int,not_lpsm,738000,sb,pr,home,1U,8520,CIB,797,CIB,35-44,to_inst,84.89159892,south,direct,0,44
163717,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,486500,4.375,-0.1114,760.63,360,neg_amm,not_int,not_lpsm,578000,sb,pr,home,1U,6780,CIB,785,EXP,25-34,not_inst,84.16955017,North,direct,0,44
57113,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,376500,3.875,0.7587,4221.75,240,not_neg,not_int,not_lpsm,528000,sb,pr,home,1U,10680,CRIF,808,EXP,55-64,to_inst,71.30681818,south,direct,0,30
131206,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,326500,3.875,0.2565,964.16,240,not_neg,not_int,not_lpsm,548000,sb,pr,home,1U,8640,CIB,897,EXP,35-44,not_inst,59.58029197,south,direct,0,25
131425,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,426500,3.875,0.348,6612.5,360,not_neg,not_int,not_lpsm,808000,sb,pr,home,1U,5940,EXP,513,EXP,>74,to_inst,52.78465347,south,direct,0,39
132180,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,246500,4.125,0.7397,,324,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,5280,CRIF,504,CIB,55-64,to_inst,68.8547486,south,direct,0,43
43864,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,436500,4.625,0.3345,4587.92,360,not_neg,not_int,not_lpsm,628000,sb,pr,home,1U,5700,CIB,706,CIB,45-54,to_inst,69.50636943,south,direct,0,38
134349,2019,cf,Joint,,type1,p4,l1,nopc,nob/c,416500,4.375,0.0907,0,360,not_neg,not_int,not_lpsm,568000,sb,pr,home,1U,10380,EXP,646,EXP,25-34,not_inst,73.32746479,North,direct,0,35
26934,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,456500,3.75,0.9874,6406.42,360,not_neg,not_int,not_lpsm,538000,sb,pr,home,1U,5040,CRIF,874,CIB,55-64,to_inst,84.85130112,North,direct,0,50
103474,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,296500,3.75,0.9606,0,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,,CIB,872,CIB,35-44,to_inst,93.23899371,south,direct,0,
103344,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,216500,4.125,0.5956,1250,360,not_neg,not_int,not_lpsm,368000,sb,pr,home,1U,4260,CIB,838,EXP,55-64,to_inst,58.83152174,south,direct,0,36
27653,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,526500,4,0.1125,8767.25,360,not_neg,not_int,not_lpsm,828000,sb,pr,home,1U,8700,CRIF,563,EXP,45-54,not_inst,63.58695652,North,direct,0,45
139813,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,316500,4.25,0.9932,3539.37,360,neg_amm,not_int,not_lpsm,368000,sb,pr,home,1U,5100,CRIF,544,CIB,25-34,to_inst,86.00543478,North,direct,0,53
105544,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,206500,3.875,0.1833,35.49,360,not_neg,not_int,not_lpsm,298000,sb,sr,home,1U,10620,CIB,718,EXP,>74,not_inst,69.29530201,North,direct,0,33
101204,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,226500,3.99,0.5966,3545,324,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,4560,CIB,544,EXP,35-44,to_inst,87.79069767,North,direct,0,49
93100,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,126500,3.25,0.6204,4750,120,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,7020,CIB,831,EXP,35-44,to_inst,39.77987421,North,direct,0,23
106330,2019,,Female,nopre,type1,p4,l1,nopc,nob/c,156500,4.875,1.4056,4408.2,360,not_neg,not_int,not_lpsm,278000,sb,ir,home,1U,4980,CRIF,561,CIB,35-44,to_inst,56.29496403,central,direct,0,48
66071,2019,cf,Male,pre,type2,p1,l1,nopc,b/c,286500,3.125,0.4702,7915.73,360,not_neg,not_int,not_lpsm,298000,sb,pr,home,1U,3780,EXP,604,CIB,<25,to_inst,96.1409396,central,direct,0,59
120843,2019,cf,Sex Not Available,nopre,type1,p4,l2,nopc,nob/c,416500,4.5,0.1936,3220,360,not_neg,not_int,not_lpsm,658000,sb,pr,home,1U,4680,CRIF,643,CIB,55-64,to_inst,63.29787234,south,direct,0,42
107655,2019,cf,Male,pre,type3,p4,l1,nopc,nob/c,366500,3.125,-0.5242,3621.91,360,not_neg,not_int,not_lpsm,438000,sb,pr,home,1U,,CRIF,699,CIB,55-64,not_inst,83.67579909,North,direct,0,
154221,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,166500,4.375,1.427,3170,180,not_neg,not_int,not_lpsm,678000,sb,ir,home,1U,6960,EXP,811,CIB,55-64,to_inst,24.55752212,south,direct,0,41
102495,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,316500,4.875,0.2824,5467.5,360,not_neg,not_int,not_lpsm,498000,sb,pr,home,1U,3420,CRIF,629,CIB,65-74,to_inst,63.55421687,North,direct,0,43
149101,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,216500,4.99,0.696,7187.5,360,not_neg,not_int,not_lpsm,298000,sb,pr,home,1U,2160,EXP,691,CIB,65-74,to_inst,72.65100671,central,direct,0,48
116738,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,156500,,,,276,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3000,EQUI,827,EXP,65-74,to_inst,,south,direct,1,
45008,2019,cf,Sex Not Available,,type1,p2,l1,nopc,nob/c,156500,4.75,0.6022,3532.75,360,not_neg,not_int,not_lpsm,348000,sb,pr,home,1U,3540,CRIF,610,EXP,45-54,to_inst,44.97126437,south,direct,0,45
152408,2019,ncf,Female,nopre,type1,p4,l1,nopc,nob/c,506500,4.625,0.387,0,360,not_neg,not_int,not_lpsm,538000,sb,pr,home,1U,10560,CIB,898,CIB,45-54,not_inst,94.14498141,North,direct,0,30
166050,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,286500,3.5,0.082,8303,360,not_neg,not_int,not_lpsm,568000,sb,pr,home,1U,2580,CRIF,536,CIB,45-54,not_inst,50.44014085,North,direct,0,49
149066,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,196500,3.375,-0.1726,3779.13,180,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,4440,CRIF,899,CIB,>74,to_inst,59.90853659,south,direct,0,55
119861,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,366500,4.5,1.0782,54.14,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,8280,CIB,515,EXP,35-44,not_inst,96.95767196,North,direct,0,44
105245,2019,ncf,Joint,nopre,type3,p3,l1,nopc,nob/c,546500,3.75,-0.0601,2788.3,360,not_neg,not_int,not_lpsm,998000,sb,pr,home,1U,6360,EXP,527,EXP,45-54,not_inst,54.75951904,North,direct,0,59
48065,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,536500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,8520,EQUI,801,EXP,55-64,to_inst,,south,direct,1,
165069,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,386500,,,,180,not_neg,int_only,not_lpsm,,sb,pr,home,1U,8700,EQUI,649,EXP,45-54,to_inst,,south,direct,1,
122937,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,236500,3.5,0.571,3628,180,not_neg,not_int,not_lpsm,298000,sb,pr,home,1U,9720,EXP,874,EXP,55-64,to_inst,79.36241611,south,direct,0,31
75085,2019,ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,1236500,,,,360,not_neg,not_int,not_lpsm,2908000,sb,pr,home,1U,27180,CIB,533,CIB,65-74,to_inst,42.52063274,south,direct,1,39
140102,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,246500,,,,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,4920,CRIF,615,CIB,45-54,to_inst,95.54263566,North,direct,1,53
79176,2019,ncf,Female,nopre,type1,p2,l1,nopc,nob/c,136500,4.56,0.9862,2539.48,360,not_neg,not_int,not_lpsm,328000,sb,ir,home,1U,5880,CIB,720,CIB,45-54,not_inst,41.61585366,North,direct,0,40
128068,2019,cf,Female,nopre,type1,p4,l2,nopc,nob/c,216500,3.25,0.1364,7942.5,180,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,5580,CRIF,581,CIB,45-54,to_inst,60.47486034,south,direct,0,30
148458,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,396500,4.375,0.6615,1250,360,not_neg,not_int,not_lpsm,688000,sb,pr,home,1U,6600,CRIF,799,EXP,45-54,to_inst,57.63081395,south,direct,0,45
155820,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,276500,2.99,-0.7427,2649.42,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,4140,CIB,610,EXP,65-74,not_inst,86.94968553,south,direct,0,50
43783,2019,cf,Joint,pre,type1,p3,l1,nopc,nob/c,226500,,,,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,1020,CIB,878,EXP,35-44,to_inst,81.47482014,North,direct,1,13
127886,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,356500,4,-0.2858,823.56,360,not_neg,not_int,not_lpsm,578000,sb,pr,home,1U,3180,EXP,547,CIB,35-44,not_inst,61.67820069,North,direct,0,46
123465,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,436500,,,,360,not_neg,not_int,lpsm,,sb,pr,home,1U,7140,EQUI,882,EXP,25-34,not_inst,,North,direct,1,
145420,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,386500,3.875,0.2338,4771.25,360,not_neg,not_int,not_lpsm,468000,sb,pr,home,1U,5100,EXP,719,CIB,25-34,to_inst,82.58547009,North,direct,0,42
77311,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,386500,3.625,0.5234,2325,360,not_neg,not_int,not_lpsm,458000,sb,pr,home,1U,5400,CIB,805,CIB,55-64,to_inst,84.38864629,south,direct,0,48
150638,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,436500,3.99,0.5581,3414.89,360,not_neg,not_int,not_lpsm,788000,sb,pr,home,1U,6360,CRIF,867,EXP,65-74,to_inst,55.39340102,south,direct,0,44
27297,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,66500,4.99,1.2008,1554.92,360,not_neg,not_int,not_lpsm,88000,sb,pr,home,1U,1200,CRIF,804,CIB,65-74,to_inst,75.56818182,south,direct,0,44
51420,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,206500,3.99,0.563,5412,360,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,5400,EXP,894,CIB,45-54,to_inst,62.95731707,North,direct,0,23
137973,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,126500,3.625,0.9523,3810.98,360,not_neg,not_int,not_lpsm,148000,sb,pr,home,1U,6300,CIB,687,CIB,55-64,to_inst,85.47297297,North,direct,0,42
130810,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,126500,4.99,1.3557,2712.5,360,not_neg,not_int,not_lpsm,488000,sb,pr,home,1U,2040,CIB,681,CIB,65-74,to_inst,25.92213115,south,direct,0,49
66506,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,296500,4.25,0.618,4643.75,240,not_neg,not_int,not_lpsm,548000,sb,pr,home,1U,9240,CRIF,536,EXP,55-64,to_inst,54.10583942,central,direct,0,30
135279,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,276500,4.625,0.359,5312.5,324,neg_amm,not_int,not_lpsm,398000,sb,pr,home,1U,7380,CRIF,763,EXP,25-34,to_inst,69.47236181,south,direct,0,34
137103,2019,,Male,nopre,type3,p3,l1,nopc,nob/c,226500,,,,360,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,3300,EQUI,758,EXP,>74,to_inst,,North,direct,1,
122269,2019,cf,Joint,nopre,type1,p1,l2,nopc,nob/c,646500,4.5,0.4254,0,360,not_neg,not_int,not_lpsm,888000,sb,pr,home,1U,7560,EXP,644,EXP,55-64,not_inst,72.80405405,North,direct,0,45
129997,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,206500,3.99,0.1589,5992.62,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,4680,CIB,861,CIB,55-64,to_inst,80.03875969,North,direct,0,20
104451,2019,cf,Male,pre,type3,p4,l1,nopc,nob/c,386500,3.625,-0.163,0,360,not_neg,not_int,not_lpsm,668000,sb,pr,home,1U,,CIB,689,CIB,35-44,not_inst,57.85928144,North,direct,0,
35233,2019,ncf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,76500,4.125,1.3765,2154.84,360,not_neg,not_int,not_lpsm,108000,sb,pr,home,1U,1500,CIB,500,CIB,>74,to_inst,70.83333333,south,direct,0,46
116658,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,316500,3.75,1.2104,0,360,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,,CRIF,661,CIB,25-34,not_inst,96.49390244,North,direct,0,
158426,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,336500,3,0.312,1512.57,360,not_neg,not_int,not_lpsm,348000,sb,pr,home,1U,5820,CRIF,516,CIB,45-54,not_inst,96.6954023,North,direct,0,40
48431,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,396500,3.25,0.3079,6685.38,180,not_neg,not_int,not_lpsm,668000,sb,pr,home,1U,6600,CRIF,772,CIB,55-64,to_inst,59.35628743,North,direct,0,41
138363,2019,ncf,Male,nopre,type1,p3,l1,nopc,nob/c,726500,,,,360,not_neg,not_int,not_lpsm,1868000,sb,pr,home,1U,20220,EXP,598,CIB,35-44,to_inst,38.89186296,North,direct,1,26
29843,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,386500,3.875,-0.003,0,360,not_neg,not_int,not_lpsm,758000,sb,pr,home,1U,9540,CRIF,544,CIB,35-44,not_inst,50.98944591,south,direct,0,37
73304,2019,cf,Sex Not Available,pre,type2,p4,l1,nopc,b/c,146500,,,,360,not_neg,not_int,not_lpsm,148000,sb,pr,home,1U,1260,EXP,896,CIB,65-74,to_inst,98.98648649,south,direct,1,31
82558,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,216500,3.375,0.4603,4526.25,180,not_neg,not_int,not_lpsm,268000,sb,sr,home,1U,6960,EXP,820,EXP,>74,not_inst,80.78358209,North,direct,0,44
